,Airline Name,Date of journey,Source,Destination,Departure Time,Arrival Time,Duration,Total Stops,Price
891,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,08:55,15:25,6h 30m,1 Stop,"7,425"
892,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,16:30,23:05,6h 35m,1 Stop,"7,425"
893,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,17:20,23:55,6h 35m,1 Stop,"7,425"
894,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,08:30,15:25,6h 55m,1 Stop,"7,425"
895,SpiceJet,"Thu, 7 Oct",New Delhi,Bangalore,06:50,19:25,12h 35m,1 Stop,"7,425"
896,SpiceJet,"Thu, 7 Oct",New Delhi,Bangalore,19:10,"17:35
+ 1 day",22h 25m,1 Stop,"7,425"
897,SpiceJet,"Thu, 7 Oct",New Delhi,Bangalore,16:40,"19:25
+ 1 day",26h 45m,1 Stop,"7,425"
898,Air Asia,"Thu, 7 Oct",New Delhi,Bangalore,16:15,18:45,2h 30m,Non Stop,"7,426"
899,Air Asia,"Thu, 7 Oct",New Delhi,Bangalore,08:00,10:50,2h 50m,Non Stop,"7,426"
900,Air Asia,"Thu, 7 Oct",New Delhi,Bangalore,18:35,21:25,2h 50m,Non Stop,"7,426"
901,SpiceJet,"Thu, 7 Oct",New Delhi,Bangalore,12:00,16:55,4h 55m,1 Stop,"7,741"
902,SpiceJet,"Thu, 7 Oct",New Delhi,Bangalore,18:20,"11:30
+ 1 day",17h 10m,1 Stop,"7,741"
903,SpiceJet,"Thu, 7 Oct",New Delhi,Bangalore,18:15,"16:55
+ 1 day",22h 40m,1 Stop,"7,741"
904,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,07:40,14:05,6h 25m,1 Stop,"8,717"
905,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,08:10,10:50,2h 40m,Non Stop,"8,790"
906,Air India,"Thu, 7 Oct",New Delhi,Bangalore,16:35,22:20,5h 45m,2 Stop(s),"9,840"
907,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,20:35,"08:50
+ 1 day",12h 15m,1 Stop,"9,840"
908,Air India,"Thu, 7 Oct",New Delhi,Bangalore,09:45,22:20,12h 35m,1 Stop,"9,840"
909,Air India,"Thu, 7 Oct",New Delhi,Bangalore,21:25,"11:20
+ 1 day",13h 55m,1 Stop,"9,840"
910,Air India,"Thu, 7 Oct",New Delhi,Bangalore,08:00,22:20,14h 20m,1 Stop,"9,840"
911,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,17:45,"08:50
+ 1 day",15h 05m,1 Stop,"9,840"
912,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,14:45,"08:50
+ 1 day",18h 05m,1 Stop,"9,840"
913,Air India,"Thu, 7 Oct",New Delhi,Bangalore,16:35,"11:20
+ 1 day",18h 45m,2 Stop(s),"9,840"
914,Air India,"Thu, 7 Oct",New Delhi,Bangalore,09:45,"11:20
+ 1 day",25h 35m,1 Stop,"9,840"
915,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,07:10,"08:50
+ 1 day",25h 40m,1 Stop,"9,840"
916,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,17:15,23:50,6h 35m,1 Stop,"10,208"
917,Air India,"Thu, 7 Oct",New Delhi,Bangalore,21:25,"22:20
+ 1 day",24h 55m,1 Stop,"10,208"
918,Air India,"Thu, 7 Oct",New Delhi,Bangalore,07:15,12:50,5h 35m,1 Stop,"10,470"
919,Air India,"Thu, 7 Oct",New Delhi,Bangalore,06:00,14:25,8h 25m,1 Stop,"10,470"
920,Air India,"Thu, 7 Oct",New Delhi,Bangalore,20:40,"11:20
+ 1 day",14h 40m,2 Stop(s),"10,470"
921,Air India,"Thu, 7 Oct",New Delhi,Bangalore,09:45,"11:20
+ 1 day",25h 35m,2 Stop(s),"10,470"
922,Air India,"Thu, 7 Oct",New Delhi,Bangalore,06:00,"11:20
+ 1 day",29h 20m,2 Stop(s),"10,470"
923,SpiceJet,"Thu, 7 Oct",New Delhi,Bangalore,13:10,"15:15
+ 1 day",26h 05m,1 Stop,"10,611"
924,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,12:45,17:45,5h 00m,1 Stop,"10,680"
925,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,15:30,20:55,5h 25m,1 Stop,"10,680"
926,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,10:20,17:45,7h 25m,1 Stop,"10,680"
927,Air India,"Thu, 7 Oct",New Delhi,Bangalore,10:40,18:30,7h 50m,1 Stop,"10,680"
928,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,12:45,20:55,8h 10m,1 Stop,"10,680"
929,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,09:30,17:45,8h 15m,1 Stop,"10,680"
930,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,08:50,17:45,8h 55m,1 Stop,"10,680"
931,Air India,"Thu, 7 Oct",New Delhi,Bangalore,09:00,18:30,9h 30m,1 Stop,"10,680"
932,Air India,"Thu, 7 Oct",New Delhi,Bangalore,08:00,18:30,10h 30m,1 Stop,"10,680"
933,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,10:20,20:55,10h 35m,1 Stop,"10,680"
934,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,20:50,"07:50
+ 1 day",11h 00m,1 Stop,"10,680"
935,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,09:30,20:55,11h 25m,1 Stop,"10,680"
936,Air India,"Thu, 7 Oct",New Delhi,Bangalore,07:00,18:30,11h 30m,1 Stop,"10,680"
937,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,06:00,17:45,11h 45m,1 Stop,"10,680"
938,Air India,"Thu, 7 Oct",New Delhi,Bangalore,20:00,"07:55
+ 1 day",11h 55m,1 Stop,"10,680"
939,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,20:50,"08:50
+ 1 day",12h 00m,1 Stop,"10,680"
940,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,08:50,20:55,12h 05m,1 Stop,"10,680"
941,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,19:45,"07:50
+ 1 day",12h 05m,1 Stop,"10,680"
942,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,18:55,"07:50
+ 1 day",12h 55m,1 Stop,"10,680"
943,Air India,"Thu, 7 Oct",New Delhi,Bangalore,19:00,"07:55
+ 1 day",12h 55m,1 Stop,"10,680"
944,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,19:45,"08:50
+ 1 day",13h 05m,1 Stop,"10,680"
945,Air India,"Thu, 7 Oct",New Delhi,Bangalore,18:00,"07:55
+ 1 day",13h 55m,2 Stop(s),"10,680"
946,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,20:50,"10:45
+ 1 day",13h 55m,1 Stop,"10,680"
947,Air India,"Thu, 7 Oct",New Delhi,Bangalore,20:00,"11:10
+ 1 day",15h 10m,1 Stop,"10,680"
948,Air India,"Thu, 7 Oct",New Delhi,Bangalore,19:00,"11:10
+ 1 day",16h 10m,1 Stop,"10,680"
949,Air India,"Thu, 7 Oct",New Delhi,Bangalore,18:00,"11:10
+ 1 day",17h 10m,2 Stop(s),"10,680"
950,Air India,"Thu, 7 Oct",New Delhi,Bangalore,20:00,"18:30
+ 1 day",22h 30m,1 Stop,"10,680"
951,Air India,"Thu, 7 Oct",New Delhi,Bangalore,19:00,"18:30
+ 1 day",23h 30m,1 Stop,"10,680"
952,Air India,"Thu, 7 Oct",New Delhi,Bangalore,18:00,"18:30
+ 1 day",24h 30m,2 Stop(s),"10,680"
953,Go First,"Thu, 7 Oct",New Delhi,Bangalore,08:10,13:25,5h 15m,1 Stop,"11,205"
954,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,08:30,16:00,7h 30m,1 Stop,"11,310"
955,Air India,"Thu, 7 Oct",New Delhi,Bangalore,20:00,"18:30
+ 1 day",22h 30m,2 Stop(s),"11,629"
956,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,07:30,17:45,10h 15m,1 Stop,"11,730"
957,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,07:30,20:55,13h 25m,1 Stop,"11,730"
958,Air India,"Thu, 7 Oct",New Delhi,Bangalore,14:10,"17:55
+ 1 day",27h 45m,2 Stop(s),"11,783"
959,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,11:10,16:00,4h 50m,1 Stop,"11,835"
960,Air India,"Thu, 7 Oct",New Delhi,Bangalore,15:05,"07:55
+ 1 day",16h 50m,2 Stop(s),"11,940"
961,Air India,"Thu, 7 Oct",New Delhi,Bangalore,15:05,"11:10
+ 1 day",20h 05m,2 Stop(s),"11,940"
962,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,17:10,"18:30
+ 1 day",25h 20m,1 Stop,"12,150"
963,Air India,"Thu, 7 Oct",New Delhi,Bangalore,06:20,"07:55
+ 1 day",25h 35m,2 Stop(s),"12,321"
964,Air India,"Thu, 7 Oct",New Delhi,Bangalore,16:45,23:40,6h 55m,1 Stop,"12,391"
965,Air India,"Thu, 7 Oct",New Delhi,Bangalore,14:00,23:40,9h 40m,1 Stop,"12,391"
966,Air India,"Thu, 7 Oct",New Delhi,Bangalore,10:35,23:40,13h 05m,1 Stop,"12,391"
967,Vistara,"Thu, 7 Oct",New Delhi,Bangalore,18:10,"13:00
+ 1 day",18h 50m,1 Stop,"12,391"
968,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,08:55,14:20,5h 25m,1 Stop,"12,621"
969,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,14:45,21:05,6h 20m,1 Stop,"12,990"
970,Air India,"Thu, 7 Oct",New Delhi,Bangalore,18:40,"17:05
+ 1 day",22h 25m,1 Stop,"15,510"
971,IndiGo,"Thu, 7 Oct",New Delhi,Bangalore,12:25,19:15,6h 50m,1 Stop,"18,293"
972,Air India,"Thu, 7 Oct",New Delhi,Bangalore,20:15,"16:45
+ 1 day",20h 30m,1 Stop,"19,710"
973,Air India,"Thu, 7 Oct",New Delhi,Bangalore,07:00,16:45,9h 45m,1 Stop,"21,285"
974,Air India,"Thu, 7 Oct",New Delhi,Bangalore,16:55,"16:45
+ 1 day",23h 50m,1 Stop,"21,285"
975,Air Asia,"Thu, 7 Oct",Mumbai,Bangalore,08:00,16:35,8h 35m,2 Stop(s),"5,101"
976,Air Asia,"Thu, 7 Oct",Mumbai,Bangalore,08:00,18:20,10h 20m,1 Stop,"5,101"
977,Go First,"Thu, 7 Oct",Mumbai,Bangalore,06:05,07:45,1h 40m,Non Stop,"5,102"
978,Go First,"Thu, 7 Oct",Mumbai,Bangalore,18:05,19:45,1h 40m,Non Stop,"5,102"
979,Go First,"Thu, 7 Oct",Mumbai,Bangalore,13:55,20:50,6h 55m,1 Stop,"5,102"
980,Go First,"Thu, 7 Oct",Mumbai,Bangalore,07:50,15:00,7h 10m,1 Stop,"5,102"
981,Go First,"Thu, 7 Oct",Mumbai,Bangalore,13:50,22:20,8h 30m,1 Stop,"5,102"
982,Go First,"Thu, 7 Oct",Mumbai,Bangalore,12:50,22:20,9h 30m,1 Stop,"5,102"
983,Go First,"Thu, 7 Oct",Mumbai,Bangalore,09:10,22:20,13h 10m,1 Stop,"5,102"
984,Go First,"Thu, 7 Oct",Mumbai,Bangalore,20:00,"11:10
+ 1 day",15h 10m,1 Stop,"5,102"
985,Go First,"Thu, 7 Oct",Mumbai,Bangalore,07:00,22:15,15h 15m,1 Stop,"5,102"
986,SpiceJet,"Thu, 7 Oct",Mumbai,Bangalore,17:55,"09:25
+ 1 day",15h 30m,1 Stop,"5,102"
987,Go First,"Thu, 7 Oct",Mumbai,Bangalore,06:00,22:20,16h 20m,1 Stop,"5,102"
988,SpiceJet,"Thu, 7 Oct",Mumbai,Bangalore,21:20,"21:00
+ 1 day",23h 40m,1 Stop,"5,102"
989,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,06:10,07:45,1h 35m,Non Stop,"5,103"
990,Air India,"Thu, 7 Oct",Mumbai,Bangalore,06:15,07:55,1h 40m,Non Stop,"5,103"
991,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,08:20,10:00,1h 40m,Non Stop,"5,103"
992,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,08:35,10:15,1h 40m,Non Stop,"5,103"
993,Air India,"Thu, 7 Oct",Mumbai,Bangalore,09:30,11:10,1h 40m,Non Stop,"5,103"
994,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,17:45,19:25,1h 40m,Non Stop,"5,103"
995,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,16:00,17:45,1h 45m,Non Stop,"5,103"
996,Air India,"Thu, 7 Oct",Mumbai,Bangalore,16:45,18:30,1h 45m,Non Stop,"5,103"
997,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,19:10,20:55,1h 45m,Non Stop,"5,103"
998,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,07:00,08:50,1h 50m,Non Stop,"5,103"
999,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,07:05,09:00,1h 55m,Non Stop,"5,103"
1000,Air Asia,"Thu, 7 Oct",Mumbai,Bangalore,20:50,22:25,1h 35m,Non Stop,"5,104"
1001,Air Asia,"Thu, 7 Oct",Mumbai,Bangalore,12:15,14:00,1h 45m,Non Stop,"5,104"
1002,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,13:45,15:25,1h 40m,Non Stop,"5,208"
1003,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,09:55,11:40,1h 45m,Non Stop,"5,208"
1004,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,16:30,18:15,1h 45m,Non Stop,"5,208"
1005,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,20:45,22:35,1h 50m,Non Stop,"5,208"
1006,SpiceJet,"Thu, 7 Oct",Mumbai,Bangalore,11:30,16:55,5h 25m,1 Stop,"5,418"
1007,SpiceJet,"Thu, 7 Oct",Mumbai,Bangalore,21:20,"09:05
+ 1 day",11h 45m,1 Stop,"5,418"
1008,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,19:25,21:10,1h 45m,Non Stop,"5,471"
1009,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,12:05,17:40,5h 35m,1 Stop,"7,991"
1010,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,07:20,14:15,6h 55m,1 Stop,"7,991"
1011,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,16:45,22:35,5h 50m,1 Stop,"8,043"
1012,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,07:25,13:25,6h 00m,1 Stop,"8,043"
1013,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,13:45,19:50,6h 05m,1 Stop,"8,043"
1014,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,11:15,17:40,6h 25m,1 Stop,"8,043"
1015,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,07:25,14:15,6h 50m,1 Stop,"8,043"
1016,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,12:05,19:50,7h 45m,1 Stop,"8,043"
1017,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,11:25,16:00,4h 35m,1 Stop,"8,148"
1018,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,19:15,"08:50
+ 1 day",13h 35m,1 Stop,"8,148"
1019,Air India,"Thu, 7 Oct",Mumbai,Bangalore,21:15,"11:20
+ 1 day",14h 05m,1 Stop,"8,148"
1020,Air India,"Thu, 7 Oct",Mumbai,Bangalore,19:25,"11:20
+ 1 day",15h 55m,1 Stop,"8,148"
1021,Air India,"Thu, 7 Oct",Mumbai,Bangalore,05:45,22:20,16h 35m,1 Stop,"8,148"
1022,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,06:55,"08:50
+ 1 day",25h 55m,1 Stop,"8,148"
1023,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,09:00,13:25,4h 25m,1 Stop,"8,201"
1024,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,18:05,22:35,4h 30m,1 Stop,"8,201"
1025,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,09:00,14:15,5h 15m,1 Stop,"8,201"
1026,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,09:00,17:40,8h 40m,1 Stop,"8,201"
1027,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,19:15,23:50,4h 35m,1 Stop,"8,253"
1028,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,16:25,21:10,4h 45m,1 Stop,"8,253"
1029,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,18:15,23:50,5h 35m,1 Stop,"8,253"
1030,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,13:45,21:10,7h 25m,1 Stop,"8,253"
1031,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,16:25,23:50,7h 25m,1 Stop,"8,253"
1032,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,10:35,17:40,7h 05m,1 Stop,"8,358"
1033,Air India,"Thu, 7 Oct",Mumbai,Bangalore,05:45,11:20,5h 35m,1 Stop,"8,463"
1034,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,10:15,16:00,5h 45m,1 Stop,"8,516"
1035,Air India,"Thu, 7 Oct",Mumbai,Bangalore,21:15,"22:20
+ 1 day",25h 05m,1 Stop,"8,516"
1036,Air India,"Thu, 7 Oct",Mumbai,Bangalore,17:10,"17:55
+ 1 day",24h 45m,2 Stop(s),"8,621"
1037,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,09:30,14:55,5h 25m,1 Stop,"8,673"
1038,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,13:00,17:45,4h 45m,1 Stop,"8,883"
1039,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,10:15,15:25,5h 10m,1 Stop,"8,883"
1040,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,13:00,20:00,7h 00m,1 Stop,"8,883"
1041,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,10:15,17:45,7h 30m,1 Stop,"8,883"
1042,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,14:35,22:05,7h 30m,1 Stop,"8,883"
1043,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,13:00,21:20,8h 20m,1 Stop,"8,883"
1044,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,06:45,15:25,8h 40m,1 Stop,"8,883"
1045,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,08:15,15:25,7h 10m,1 Stop,"8,936"
1046,Air India,"Thu, 7 Oct",Mumbai,Bangalore,09:00,14:25,5h 25m,1 Stop,"8,988"
1047,Air India,"Thu, 7 Oct",Mumbai,Bangalore,05:20,11:20,6h 00m,2 Stop(s),"8,988"
1048,Air India,"Thu, 7 Oct",Mumbai,Bangalore,05:20,14:25,9h 05m,1 Stop,"8,988"
1049,Air India,"Thu, 7 Oct",Mumbai,Bangalore,09:00,"11:20
+ 1 day",26h 20m,2 Stop(s),"8,988"
1050,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,08:15,14:15,6h 00m,1 Stop,"9,041"
1051,Air India,"Thu, 7 Oct",Mumbai,Bangalore,10:00,16:15,6h 15m,1 Stop,"9,201"
1052,Air India,"Thu, 7 Oct",Mumbai,Bangalore,16:00,23:55,7h 55m,1 Stop,"9,201"
1053,Air India,"Thu, 7 Oct",Mumbai,Bangalore,08:00,16:15,8h 15m,1 Stop,"9,201"
1054,Air India,"Thu, 7 Oct",Mumbai,Bangalore,15:40,23:55,8h 15m,2 Stop(s),"9,201"
1055,Air India,"Thu, 7 Oct",Mumbai,Bangalore,07:05,16:15,9h 10m,2 Stop(s),"9,201"
1056,Air India,"Thu, 7 Oct",Mumbai,Bangalore,07:00,16:15,9h 15m,1 Stop,"9,201"
1057,Air India,"Thu, 7 Oct",Mumbai,Bangalore,10:00,23:55,13h 55m,1 Stop,"9,201"
1058,Air India,"Thu, 7 Oct",Mumbai,Bangalore,19:00,"08:55
+ 1 day",13h 55m,1 Stop,"9,201"
1059,Air India,"Thu, 7 Oct",Mumbai,Bangalore,18:00,"08:55
+ 1 day",14h 55m,1 Stop,"9,201"
1060,Air India,"Thu, 7 Oct",Mumbai,Bangalore,08:00,23:55,15h 55m,1 Stop,"9,201"
1061,Air India,"Thu, 7 Oct",Mumbai,Bangalore,07:05,23:55,16h 50m,2 Stop(s),"9,201"
1062,Air India,"Thu, 7 Oct",Mumbai,Bangalore,07:00,23:55,16h 55m,1 Stop,"9,201"
1063,Air India,"Thu, 7 Oct",Mumbai,Bangalore,16:00,"08:55
+ 1 day",16h 55m,1 Stop,"9,201"
1064,Air India,"Thu, 7 Oct",Mumbai,Bangalore,15:40,"08:55
+ 1 day",17h 15m,2 Stop(s),"9,201"
1065,Air India,"Thu, 7 Oct",Mumbai,Bangalore,19:00,"12:30
+ 1 day",17h 30m,1 Stop,"9,201"
1066,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,15:15,21:55,6h 40m,1 Stop,"9,251"
1067,Go First,"Thu, 7 Oct",Mumbai,Bangalore,06:20,20:40,14h 20m,2 Stop(s),"9,712"
1068,IndiGo,"Thu, 7 Oct",Mumbai,Bangalore,14:25,22:35,8h 10m,1 Stop,"11,141"
1069,Air India,"Thu, 7 Oct",Mumbai,Bangalore,16:00,"11:20
+ 1 day",19h 20m,2 Stop(s),"11,469"
1070,Air India,"Thu, 7 Oct",Mumbai,Bangalore,15:40,"11:20
+ 1 day",19h 40m,3 Stop(s),"11,469"
1071,Air India,"Thu, 7 Oct",Mumbai,Bangalore,10:00,"11:20
+ 1 day",25h 20m,2 Stop(s),"11,469"
1072,Air India,"Thu, 7 Oct",Mumbai,Bangalore,08:00,"11:20
+ 1 day",27h 20m,2 Stop(s),"11,469"
1073,Air India,"Thu, 7 Oct",Mumbai,Bangalore,07:05,"11:20
+ 1 day",28h 15m,3 Stop(s),"11,469"
1074,Air India,"Thu, 7 Oct",Mumbai,Bangalore,07:00,"11:20
+ 1 day",28h 20m,2 Stop(s),"11,469"
1075,Air India,"Thu, 7 Oct",Mumbai,Bangalore,19:00,"22:20
+ 1 day",27h 20m,2 Stop(s),"11,837"
1076,Air India,"Thu, 7 Oct",Mumbai,Bangalore,19:00,"22:20
+ 1 day",27h 20m,2 Stop(s),"11,837"
1077,Air India,"Thu, 7 Oct",Mumbai,Bangalore,18:00,"22:20
+ 1 day",28h 20m,2 Stop(s),"11,837"
1078,Air India,"Thu, 7 Oct",Mumbai,Bangalore,18:00,"22:20
+ 1 day",28h 20m,2 Stop(s),"11,837"
1079,Air India,"Thu, 7 Oct",Mumbai,Bangalore,16:00,"22:20
+ 1 day",30h 20m,2 Stop(s),"11,837"
1080,Air India,"Thu, 7 Oct",Mumbai,Bangalore,16:00,"22:20
+ 1 day",30h 20m,2 Stop(s),"11,837"
1081,Air India,"Thu, 7 Oct",Mumbai,Bangalore,11:10,"12:50
+ 1 day",25h 40m,1 Stop,"12,138"
1082,Air India,"Thu, 7 Oct",Mumbai,Bangalore,16:00,"11:20
+ 1 day",19h 20m,3 Stop(s),"12,246"
1083,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,14:40,20:25,5h 45m,1 Stop,"12,978"
1084,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,17:30,23:20,5h 50m,1 Stop,"12,978"
1085,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,10:25,16:55,6h 30m,1 Stop,"12,978"
1086,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,11:55,18:50,6h 55m,1 Stop,"12,978"
1087,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,15:45,22:40,6h 55m,1 Stop,"12,978"
1088,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,15:45,23:20,7h 35m,1 Stop,"12,978"
1089,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,14:40,22:40,8h 00m,1 Stop,"12,978"
1090,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,08:45,16:55,8h 10m,1 Stop,"12,978"
1091,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,10:25,18:50,8h 25m,1 Stop,"12,978"
1092,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,11:55,20:25,8h 30m,1 Stop,"12,978"
1093,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,14:40,23:20,8h 40m,1 Stop,"12,978"
1094,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,07:30,16:55,9h 25m,1 Stop,"12,978"
1095,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,10:25,20:25,10h 00m,1 Stop,"12,978"
1096,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,08:45,18:50,10h 05m,1 Stop,"12,978"
1097,Vistara,"Thu, 7 Oct",Mumbai,Bangalore,11:55,22:40,10h 45m,1 Stop,"12,978"
1098,Go First,"Thu, 7 Oct",Mumbai,Bangalore,09:50,13:25,3h 35m,1 Stop,"13,083"
1099,Go First,"Thu, 7 Oct",Mumbai,Bangalore,19:20,"11:15
+ 1 day",15h 55m,1 Stop,"14,001"
